obf-class	obf-method	obf-signature	cb-method	cb-signature
vl	a	()Ljava/lang/String;	getName	()Ljava/lang/String;
vm	vm	(ILamj;)V	net.minecraft.server.ItemReed	(ILnet/minecraft/server/Block;)V
vm	a	(Lum;Lqx;Lxv;IIIIFFF)Z	interactWith	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/EntityHuman;Lnet/minecraft/server/World;IIIIFFF)Z
vn	values	()[Lvn;	values	()[Lnet/minecraft/server/EnumAnimation;
vn	valueOf	(Ljava/lang/String;)Lvn;	valueOf	(Ljava/lang/String;)Lnet/minecraft/server/EnumAnimation;
vn	vn	(Ljava/lang/String;I)V	net.minecraft.server.EnumAnimation	(Ljava/lang/String;I)V
vn	{}	()V	{}	()V
vo	vo	(I)V	net.minecraft.server.ItemWaterLily	(I)V
vo	a	(Lum;Lxv;Lqx;)Lum;	a	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/World;Lnet/minecraft/server/EntityHuman;)Lnet/minecraft/server/ItemStack;
vp	vp	(ILul;)V	net.minecraft.server.ItemSword	(ILnet/minecraft/server/EnumToolMaterial;)V
vp	g	()I	g	()I
vp	a	(Lum;Lamj;)F	getDestroySpeed	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/Block;)F
vp	a	(Lum;Lmd;Lmd;)Z	a	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/EntityLiving;Lnet/minecraft/server/EntityLiving;)Z
vp	a	(Lum;Lxv;IIIILmd;)Z	a	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/World;IIIILnet/minecraft/server/EntityLiving;)Z
vp	a	(Llq;)I	a	(Lnet/minecraft/server/Entity;)I
vp	d_	(Lum;)Lvn;	d_	(Lnet/minecraft/server/ItemStack;)Lnet/minecraft/server/EnumAnimation;
vp	a	(Lum;)I	a	(Lnet/minecraft/server/ItemStack;)I
vp	a	(Lum;Lxv;Lqx;)Lum;	a	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/World;Lnet/minecraft/server/EntityHuman;)Lnet/minecraft/server/ItemStack;
vp	a	(Lamj;)Z	canDestroySpecialBlock	(Lnet/minecraft/server/Block;)Z
vp	c	()I	c	()I
vp	h	()Ljava/lang/String;	h	()Ljava/lang/String;
vp	a	(Lum;Lum;)Z	a	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/ItemStack;)Z
vq	vq	(I)V	net.minecraft.server.ItemBookAndQuill	(I)V
vq	a	(Lum;Lxv;Lqx;)Lum;	a	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/World;Lnet/minecraft/server/EntityHuman;)Lnet/minecraft/server/ItemStack;
vq	q	()Z	q	()Z
vq	a	(Lbq;)Z	a	(Lnet/minecraft/server/NBTTagCompound;)Z
vr	vr	(I)V	net.minecraft.server.ItemWrittenBook	(I)V
vr	a	(Lbq;)Z	a	(Lnet/minecraft/server/NBTTagCompound;)Z
vr	j	(Lum;)Ljava/lang/String;	j	(Lnet/minecraft/server/ItemStack;)Ljava/lang/String;
vr	a	(Lum;Lxv;Lqx;)Lum;	a	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/World;Lnet/minecraft/server/EntityHuman;)Lnet/minecraft/server/ItemStack;
vr	q	()Z	q	()Z
vs	a	(II)Z	a	(II)Z
vs	c	(II)I	c	(II)I
vs	d	(II)I	d	(II)I
vs	a	(I)I	a	(I)I
vs	a	(Ljava/util/Collection;)I	a	(Ljava/util/Collection;)I
vs	b	(Ljava/util/Collection;)Z	b	(Ljava/util/Collection;)Z
vs	c	(I)Ljava/lang/String;	c	(I)Ljava/lang/String;
vs	a	(ZZZIIII)I	a	(ZZZIIII)I
vs	h	(I)I	h	(I)I
vs	a	(Ljava/lang/String;III)I	a	(Ljava/lang/String;III)I
vs	b	(IZ)Ljava/util/List;	getEffects	(IZ)Ljava/util/List;
vs	a	(IIZZZ)I	a	(IIZZZ)I
vs	a	(ILjava/lang/String;)I	a	(ILjava/lang/String;)I
vs	a	(IIIIII)I	a	(IIIIII)I
vs	{}	()V	{}	()V
vz	vz	()V	net.minecraft.server.RecipesArmorDye	()V
vz	a	(Lrx;Lxv;)Z	a	(Lnet/minecraft/server/InventoryCrafting;Lnet/minecraft/server/World;)Z
vz	a	(Lrx;)Lum;	a	(Lnet/minecraft/server/InventoryCrafting;)Lnet/minecraft/server/ItemStack;
vz	a	()I	a	()I
vz	b	()Lum;	b	()Lnet/minecraft/server/ItemStack;
w	w	()V	net.minecraft.server.CommandAbstract	()V
w	a	()I	a	()I
w	a	(Laa;)Ljava/lang/String;	a	(Lnet/minecraft/server/ICommandListener;)Ljava/lang/String;
w	b	()Ljava/util/List;	b	()Ljava/util/List;
w	b	(Laa;)Z	b	(Lnet/minecraft/server/ICommandListener;)Z
w	a	(Laa;[Ljava/lang/String;)Ljava/util/List;	a	(Lnet/minecraft/server/ICommandListener;[Ljava/lang/String;)Ljava/util/List;
w	a	(Laa;Ljava/lang/String;)I	a	(Lnet/minecraft/server/ICommandListener;Ljava/lang/String;)I
w	a	(Laa;Ljava/lang/String;I)I	a	(Lnet/minecraft/server/ICommandListener;Ljava/lang/String;I)I
w	a	(Laa;Ljava/lang/String;II)I	a	(Lnet/minecraft/server/ICommandListener;Ljava/lang/String;II)I
w	b	(Laa;Ljava/lang/String;)D	b	(Lnet/minecraft/server/ICommandListener;Ljava/lang/String;)D
w	c	(Laa;)Liq;	c	(Lnet/minecraft/server/ICommandListener;)Lnet/minecraft/server/EntityPlayer;
w	c	(Laa;Ljava/lang/String;)Liq;	c	(Lnet/minecraft/server/ICommandListener;Ljava/lang/String;)Lnet/minecraft/server/EntityPlayer;
w	a	(Laa;[Ljava/lang/String;I)Ljava/lang/String;	a	(Lnet/minecraft/server/ICommandListener;[Ljava/lang/String;I)Ljava/lang/String;
w	a	(Laa;[Ljava/lang/String;IZ)Ljava/lang/String;	a	(Lnet/minecraft/server/ICommandListener;[Ljava/lang/String;IZ)Ljava/lang/String;
w	a	([Ljava/lang/Object;)Ljava/lang/String;	a	([Ljava/lang/Object;)Ljava/lang/String;
w	a	(Ljava/lang/String;Ljava/lang/String;)Z	a	(Ljava/lang/String;Ljava/lang/String;)Z
w	a	([Ljava/lang/String;[Ljava/lang/String;)Ljava/util/List;	a	([Ljava/lang/String;[Ljava/lang/String;)Ljava/util/List;
w	a	([Ljava/lang/String;Ljava/lang/Iterable;)Ljava/util/List;	a	([Ljava/lang/String;Ljava/lang/Iterable;)Ljava/util/List;
w	a	(I)Z	a	(I)Z
w	a	(Laa;Ljava/lang/String;[Ljava/lang/Object;)V	a	(Lnet/minecraft/server/ICommandListener;Ljava/lang/String;[Ljava/lang/Object;)V
w	a	(Laa;ILjava/lang/String;[Ljava/lang/Object;)V	a	(Lnet/minecraft/server/ICommandListener;ILjava/lang/String;[Ljava/lang/Object;)V
w	a	(Lv;)V	a	(Lnet/minecraft/server/ICommandDispatcher;)V
w	a	(Ly;)I	a	(Lnet/minecraft/server/ICommand;)I
w	compareTo	(Ljava/lang/Object;)I	compareTo	(Ljava/lang/Object;)I
w	{}	()V	{}	()V
wa	wa	()V	net.minecraft.server.RecipesArmor	()V
wa	a	(Lwh;)V	a	(Lnet/minecraft/server/CraftingManager;)V
wb	wb	()V	net.minecraft.server.RecipesDyes	()V
wb	a	(Lwh;)V	a	(Lnet/minecraft/server/CraftingManager;)V
wc	wc	()V	net.minecraft.server.RecipesFood	()V
wc	a	(Lwh;)V	a	(Lnet/minecraft/server/CraftingManager;)V
wd	a	()Lwd;	getInstance	()Lnet/minecraft/server/RecipesFurnace;
wd	wd	()V	net.minecraft.server.RecipesFurnace	()V
wd	a	(ILum;F)V	registerRecipe	(ILnet/minecraft/server/ItemStack;F)V
wd	b	(I)Lum;	getResult	(I)Lnet/minecraft/server/ItemStack;
wd	b	()Ljava/util/Map;	getRecipes	()Ljava/util/Map;
wd	c	(I)F	c	(I)F
wd	{}	()V	{}	()V
we	we	()V	net.minecraft.server.RecipesMapClone	()V
we	a	(Lrx;Lxv;)Z	a	(Lnet/minecraft/server/InventoryCrafting;Lnet/minecraft/server/World;)Z
we	a	(Lrx;)Lum;	a	(Lnet/minecraft/server/InventoryCrafting;)Lnet/minecraft/server/ItemStack;
we	a	()I	a	()I
we	b	()Lum;	b	()Lnet/minecraft/server/ItemStack;
wf	wf	()V	net.minecraft.server.RecipesMapExtend	()V
wf	a	(Lrx;Lxv;)Z	a	(Lnet/minecraft/server/InventoryCrafting;Lnet/minecraft/server/World;)Z
wf	a	(Lrx;)Lum;	a	(Lnet/minecraft/server/InventoryCrafting;)Lnet/minecraft/server/ItemStack;
wg	wg	()V	net.minecraft.server.RecipeIngots	()V
wg	a	(Lwh;)V	a	(Lnet/minecraft/server/CraftingManager;)V
wh	a	()Lwh;	getInstance	()Lnet/minecraft/server/CraftingManager;
wh	wh	()V	net.minecraft.server.CraftingManager	()V
wh	a	(Lum;[Ljava/lang/Object;)V	registerShapedRecipe	(Lnet/minecraft/server/ItemStack;[Ljava/lang/Object;)V
wh	b	(Lum;[Ljava/lang/Object;)V	registerShapelessRecipe	(Lnet/minecraft/server/ItemStack;[Ljava/lang/Object;)V
wh	a	(Lrx;Lxv;)Lum;	craft	(Lnet/minecraft/server/InventoryCrafting;Lnet/minecraft/server/World;)Lnet/minecraft/server/ItemStack;
wh	b	()Ljava/util/List;	getRecipes	()Ljava/util/List;
wh	{}	()V	{}	()V
wi	wi	(Lwh;)V	net.minecraft.server.RecipeSorter	(Lnet/minecraft/server/CraftingManager;)V
wi	a	(Lwj;Lwj;)I	a	(Lnet/minecraft/server/IRecipe;Lnet/minecraft/server/IRecipe;)I
wi	compare	(Ljava/lang/Object;Ljava/lang/Object;)I	compare	(Ljava/lang/Object;Ljava/lang/Object;)I
wj	a	(Lrx;Lxv;)Z	a	(Lnet/minecraft/server/InventoryCrafting;Lnet/minecraft/server/World;)Z
wj	a	(Lrx;)Lum;	a	(Lnet/minecraft/server/InventoryCrafting;)Lnet/minecraft/server/ItemStack;
wj	a	()I	a	()I
wj	b	()Lum;	b	()Lnet/minecraft/server/ItemStack;
wk	wk	(II[Lum;Lum;)V	net.minecraft.server.ShapedRecipes	(II[Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/ItemStack;)V
wk	b	()Lum;	b	()Lnet/minecraft/server/ItemStack;
wk	a	(Lrx;Lxv;)Z	a	(Lnet/minecraft/server/InventoryCrafting;Lnet/minecraft/server/World;)Z
wk	a	(Lrx;IIZ)Z	a	(Lnet/minecraft/server/InventoryCrafting;IIZ)Z
wk	a	(Lrx;)Lum;	a	(Lnet/minecraft/server/InventoryCrafting;)Lnet/minecraft/server/ItemStack;
wk	a	()I	a	()I
wl	wl	(Lum;Ljava/util/List;)V	net.minecraft.server.ShapelessRecipes	(Lnet/minecraft/server/ItemStack;Ljava/util/List;)V
wl	b	()Lum;	b	()Lnet/minecraft/server/ItemStack;
wl	a	(Lrx;Lxv;)Z	a	(Lnet/minecraft/server/InventoryCrafting;Lnet/minecraft/server/World;)Z
wl	a	(Lrx;)Lum;	a	(Lnet/minecraft/server/InventoryCrafting;)Lnet/minecraft/server/ItemStack;
wl	a	()I	a	()I
wm	wm	()V	net.minecraft.server.RecipesCrafting	()V
wm	a	(Lwh;)V	a	(Lnet/minecraft/server/CraftingManager;)V
wn	wn	()V	net.minecraft.server.RecipesTools	()V
wn	a	(Lwh;)V	a	(Lnet/minecraft/server/CraftingManager;)V
wo	wo	()V	net.minecraft.server.RecipesWeapons	()V
wo	a	(Lwh;)V	a	(Lnet/minecraft/server/CraftingManager;)V
wp	wp	(II)V	net.minecraft.server.EnchantmentArrowDamage	(II)V
wp	a	(I)I	a	(I)I
wp	b	(I)I	b	(I)I
wp	b	()I	getMaxLevel	()I
wq	wq	(II)V	net.minecraft.server.EnchantmentFlameArrows	(II)V
wq	a	(I)I	a	(I)I
wq	b	(I)I	b	(I)I
wq	b	()I	getMaxLevel	()I
wr	wr	(II)V	net.minecraft.server.EnchantmentInfiniteArrows	(II)V
wr	a	(I)I	a	(I)I
wr	b	(I)I	b	(I)I
wr	b	()I	getMaxLevel	()I
ws	ws	(II)V	net.minecraft.server.EnchantmentArrowKnockback	(II)V
ws	a	(I)I	a	(I)I
ws	b	(I)I	b	(I)I
ws	b	()I	getMaxLevel	()I
wt	wt	(III)V	net.minecraft.server.EnchantmentWeaponDamage	(III)V
wt	a	(I)I	a	(I)I
wt	b	(I)I	b	(I)I
wt	b	()I	getMaxLevel	()I
wt	a	(ILmd;)I	a	(ILnet/minecraft/server/EntityLiving;)I
wt	a	()Ljava/lang/String;	a	()Ljava/lang/String;
wt	a	(Lww;)Z	a	(Lnet/minecraft/server/Enchantment;)Z
wt	{}	()V	{}	()V
wu	wu	(II)V	net.minecraft.server.EnchantmentDurability	(II)V
wu	a	(I)I	a	(I)I
wu	b	(I)I	b	(I)I
wu	b	()I	getMaxLevel	()I
wv	wv	(II)V	net.minecraft.server.EnchantmentDigging	(II)V
wv	a	(I)I	a	(I)I
wv	b	(I)I	b	(I)I
wv	b	()I	getMaxLevel	()I
ww	ww	(IILwx;)V	net.minecraft.server.Enchantment	(IILnet/minecraft/server/EnchantmentSlotType;)V
ww	c	()I	getRandomWeight	()I
ww	d	()I	getStartLevel	()I
ww	b	()I	getMaxLevel	()I
ww	a	(I)I	a	(I)I
ww	b	(I)I	b	(I)I
ww	a	(ILlh;)I	a	(ILnet/minecraft/server/DamageSource;)I
ww	a	(ILmd;)I	a	(ILnet/minecraft/server/EntityLiving;)I
ww	a	(Lww;)Z	a	(Lnet/minecraft/server/Enchantment;)Z
ww	b	(Ljava/lang/String;)Lww;	b	(Ljava/lang/String;)Lnet/minecraft/server/Enchantment;
ww	a	()Ljava/lang/String;	a	()Ljava/lang/String;
ww	c	(I)Ljava/lang/String;	c	(I)Ljava/lang/String;
ww	{}	()V	{}	()V
wx	values	()[Lwx;	values	()[Lnet/minecraft/server/EnchantmentSlotType;
wx	valueOf	(Ljava/lang/String;)Lwx;	valueOf	(Ljava/lang/String;)Lnet/minecraft/server/EnchantmentSlotType;
wx	wx	(Ljava/lang/String;I)V	net.minecraft.server.EnchantmentSlotType	(Ljava/lang/String;I)V
wx	a	(Luk;)Z	canEnchant	(Lnet/minecraft/server/Item;)Z
wx	{}	()V	{}	()V
wy	a	(ILum;)I	getEnchantmentLevel	(ILnet/minecraft/server/ItemStack;)I
wy	a	(Lum;)Ljava/util/Map;	a	(Lnet/minecraft/server/ItemStack;)Ljava/util/Map;
wy	a	(Ljava/util/Map;Lum;)V	a	(Ljava/util/Map;Lnet/minecraft/server/ItemStack;)V
wy	a	(I[Lum;)I	getEnchantmentLevel	(I[Lnet/minecraft/server/ItemStack;)I
wy	a	(Lxa;Lum;)V	a	(Lnet/minecraft/server/EnchantmentModifier;Lnet/minecraft/server/ItemStack;)V
wy	a	(Lxa;[Lum;)V	a	(Lnet/minecraft/server/EnchantmentModifier;[Lnet/minecraft/server/ItemStack;)V
wy	a	([Lum;Llh;)I	a	([Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/DamageSource;)I
wy	a	(Lmd;Lmd;)I	a	(Lnet/minecraft/server/EntityLiving;Lnet/minecraft/server/EntityLiving;)I
wy	b	(Lmd;Lmd;)I	getKnockbackEnchantmentLevel	(Lnet/minecraft/server/EntityLiving;Lnet/minecraft/server/EntityLiving;)I
wy	a	(Lmd;)I	getFireAspectEnchantmentLevel	(Lnet/minecraft/server/EntityLiving;)I
wy	b	(Lmd;)I	getOxygenEnchantmentLevel	(Lnet/minecraft/server/EntityLiving;)I
wy	c	(Lmd;)I	getDigSpeedEnchantmentLevel	(Lnet/minecraft/server/EntityLiving;)I
wy	d	(Lmd;)I	getDurabilityEnchantmentLevel	(Lnet/minecraft/server/EntityLiving;)I
wy	e	(Lmd;)Z	hasSilkTouchEnchantment	(Lnet/minecraft/server/EntityLiving;)Z
wy	f	(Lmd;)I	getBonusBlockLootEnchantmentLevel	(Lnet/minecraft/server/EntityLiving;)I
wy	g	(Lmd;)I	getBonusMonsterLootEnchantmentLevel	(Lnet/minecraft/server/EntityLiving;)I
wy	h	(Lmd;)Z	hasWaterWorkerEnchantment	(Lnet/minecraft/server/EntityLiving;)Z
wy	a	(Ljava/util/Random;IILum;)I	a	(Ljava/util/Random;IILnet/minecraft/server/ItemStack;)I
wy	a	(Ljava/util/Random;Lum;I)Lum;	a	(Ljava/util/Random;Lnet/minecraft/server/ItemStack;I)Lnet/minecraft/server/ItemStack;
wy	b	(Ljava/util/Random;Lum;I)Ljava/util/List;	b	(Ljava/util/Random;Lnet/minecraft/server/ItemStack;I)Ljava/util/List;
wy	b	(ILum;)Ljava/util/Map;	b	(ILnet/minecraft/server/ItemStack;)Ljava/util/Map;
wy	{}	()V	{}	()V
x	x	()V	net.minecraft.server.CommandHandler	()V
x	a	(Laa;Ljava/lang/String;)V	a	(Lnet/minecraft/server/ICommandListener;Ljava/lang/String;)V
x	a	(Ly;)Ly;	a	(Lnet/minecraft/server/ICommand;)Lnet/minecraft/server/ICommand;
x	a	([Ljava/lang/String;)[Ljava/lang/String;	a	([Ljava/lang/String;)[Ljava/lang/String;
x	b	(Laa;Ljava/lang/String;)Ljava/util/List;	b	(Lnet/minecraft/server/ICommandListener;Ljava/lang/String;)Ljava/util/List;
x	a	(Laa;)Ljava/util/List;	a	(Lnet/minecraft/server/ICommandListener;)Ljava/util/List;
x	a	()Ljava/util/Map;	a	()Ljava/util/Map;
x	a	(Ly;[Ljava/lang/String;)I	a	(Lnet/minecraft/server/ICommand;[Ljava/lang/String;)I
xa	a	(Lww;I)V	a	(Lnet/minecraft/server/Enchantment;I)V
xb	xb	()V	net.minecraft.server.EnchantmentModifierDamage	()V
xb	a	(Lww;I)V	a	(Lnet/minecraft/server/Enchantment;I)V
xb	xb	(Lwz;)V	net.minecraft.server.EnchantmentModifierDamage	(Lnet/minecraft/server/EmptyClass;)V
xc	xc	()V	net.minecraft.server.EnchantmentModifierProtection	()V
xc	a	(Lww;I)V	a	(Lnet/minecraft/server/Enchantment;I)V
xc	xc	(Lwz;)V	net.minecraft.server.EnchantmentModifierProtection	(Lnet/minecraft/server/EmptyClass;)V
xd	xd	(Lww;I)V	net.minecraft.server.EnchantmentInstance	(Lnet/minecraft/server/Enchantment;I)V
xe	xe	(II)V	net.minecraft.server.EnchantmentFire	(II)V
xe	a	(I)I	a	(I)I
xe	b	(I)I	b	(I)I
xe	b	()I	getMaxLevel	()I
xf	xf	(II)V	net.minecraft.server.EnchantmentKnockback	(II)V
xf	a	(I)I	a	(I)I
xf	b	(I)I	b	(I)I
xf	b	()I	getMaxLevel	()I
xg	xg	(IILwx;)V	net.minecraft.server.EnchantmentLootBonus	(IILnet/minecraft/server/EnchantmentSlotType;)V
xg	a	(I)I	a	(I)I
xg	b	(I)I	b	(I)I
xg	b	()I	getMaxLevel	()I
xg	a	(Lww;)Z	a	(Lnet/minecraft/server/Enchantment;)Z
xh	xh	(II)V	net.minecraft.server.EnchantmentOxygen	(II)V
xh	a	(I)I	a	(I)I
xh	b	(I)I	b	(I)I
xh	b	()I	getMaxLevel	()I
xi	xi	(III)V	net.minecraft.server.EnchantmentProtection	(III)V
xi	a	(I)I	a	(I)I
xi	b	(I)I	b	(I)I
xi	b	()I	getMaxLevel	()I
xi	a	(ILlh;)I	a	(ILnet/minecraft/server/DamageSource;)I
xi	a	()Ljava/lang/String;	a	()Ljava/lang/String;
xi	a	(Lww;)Z	a	(Lnet/minecraft/server/Enchantment;)Z
xi	{}	()V	{}	()V
xj	xj	(II)V	net.minecraft.server.EnchantmentSilkTouch	(II)V
xj	a	(I)I	a	(I)I
xj	b	(I)I	b	(I)I
xj	b	()I	getMaxLevel	()I
xj	a	(Lww;)Z	a	(Lnet/minecraft/server/Enchantment;)Z
xk	xk	(II)V	net.minecraft.server.EnchantmentWaterWorker	(II)V
xk	a	(I)I	a	(I)I
xk	b	(I)I	b	(I)I
xk	b	()I	getMaxLevel	()I
xl	b_	(Lqx;)V	b_	(Lnet/minecraft/server/EntityHuman;)V
xl	m_	()Lqx;	m_	()Lnet/minecraft/server/EntityHuman;
xl	b	(Lqx;)Lxn;	getOffers	(Lnet/minecraft/server/EntityHuman;)Lnet/minecraft/server/MerchantRecipeList;
xl	a	(Lxm;)V	a	(Lnet/minecraft/server/MerchantRecipe;)V
xm	xm	(Lbq;)V	net.minecraft.server.MerchantRecipe	(Lnet/minecraft/server/NBTTagCompound;)V
xm	xm	(Lum;Lum;Lum;)V	net.minecraft.server.MerchantRecipe	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/ItemStack;)V
xm	xm	(Lum;Lum;)V	net.minecraft.server.MerchantRecipe	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/ItemStack;)V
xm	xm	(Lum;Luk;)V	net.minecraft.server.MerchantRecipe	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/Item;)V
xm	a	()Lum;	getBuyItem1	()Lnet/minecraft/server/ItemStack;
xm	b	()Lum;	getBuyItem2	()Lnet/minecraft/server/ItemStack;
xm	c	()Z	hasSecondItem	()Z
xm	d	()Lum;	getBuyItem3	()Lnet/minecraft/server/ItemStack;
xm	a	(Lxm;)Z	a	(Lnet/minecraft/server/MerchantRecipe;)Z
xm	b	(Lxm;)Z	b	(Lnet/minecraft/server/MerchantRecipe;)Z
xm	f	()V	f	()V
xm	a	(I)V	a	(I)V
xm	g	()Z	g	()Z
xm	a	(Lbq;)V	a	(Lnet/minecraft/server/NBTTagCompound;)V
xm	i	()Lbq;	i	()Lnet/minecraft/server/NBTTagCompound;
xn	xn	()V	net.minecraft.server.MerchantRecipeList	()V
xn	xn	(Lbq;)V	net.minecraft.server.MerchantRecipeList	(Lnet/minecraft/server/NBTTagCompound;)V
xn	a	(Lum;Lum;I)Lxm;	a	(Lnet/minecraft/server/ItemStack;Lnet/minecraft/server/ItemStack;I)Lnet/minecraft/server/MerchantRecipe;
xn	a	(Lxm;)V	a	(Lnet/minecraft/server/MerchantRecipe;)V
xn	a	(Ljava/io/DataOutputStream;)V	a	(Ljava/io/DataOutputStream;)V
xn	a	(Lbq;)V	a	(Lnet/minecraft/server/NBTTagCompound;)V
xn	a	()Lbq;	a	()Lnet/minecraft/server/NBTTagCompound;
xo	xo	(II)V	net.minecraft.server.ChunkCoordIntPair	(II)V
xo	a	(II)J	a	(II)J
xo	hashCode	()I	hashCode	()I
xo	equals	(Ljava/lang/Object;)Z	equals	(Ljava/lang/Object;)Z
xo	a	()I	a	()I
xo	b	()I	b	()I
xo	a	(I)Lyo;	a	(I)Lnet/minecraft/server/ChunkPosition;
xo	toString	()Ljava/lang/String;	toString	()Ljava/lang/String;
xq	xq	(Lxv;Llq;DDDF)V	net.minecraft.server.Explosion	(Lnet/minecraft/server/World;Lnet/minecraft/server/Entity;DDDF)V
xq	a	()V	a	()V
xq	a	(Z)V	a	(Z)V
xq	b	()Ljava/util/Map;	b	()Ljava/util/Map;
xs	xs	()V	net.minecraft.server.GameRules	()V
xs	a	(Ljava/lang/String;Ljava/lang/String;)V	a	(Ljava/lang/String;Ljava/lang/String;)V
xs	b	(Ljava/lang/String;Ljava/lang/String;)V	set	(Ljava/lang/String;Ljava/lang/String;)V
xs	a	(Ljava/lang/String;)Ljava/lang/String;	get	(Ljava/lang/String;)Ljava/lang/String;
xs	b	(Ljava/lang/String;)Z	getBoolean	(Ljava/lang/String;)Z
xs	a	()Lbq;	a	()Lnet/minecraft/server/NBTTagCompound;
xs	a	(Lbq;)V	a	(Lnet/minecraft/server/NBTTagCompound;)V
xs	b	()[Ljava/lang/String;	b	()[Ljava/lang/String;
xs	e	(Ljava/lang/String;)Z	e	(Ljava/lang/String;)Z
xt	xt	(Ljava/lang/String;)V	net.minecraft.server.GameRuleValue	(Ljava/lang/String;)V
xt	a	(Ljava/lang/String;)V	a	(Ljava/lang/String;)V
xt	a	()Ljava/lang/String;	a	()Ljava/lang/String;
xt	b	()Z	b	()Z
xv	a	(II)Lyr;	getBiome	(II)Lnet/minecraft/server/BiomeBase;
xv	t	()Lyw;	getWorldChunkManager	()Lnet/minecraft/server/WorldChunkManager;
xv	xv	(Laia;Ljava/lang/String;Lyd;Laaj;Lkh;)V	net.minecraft.server.World	(Lnet/minecraft/server/IDataManager;Ljava/lang/String;Lnet/minecraft/server/WorldSettings;Lnet/minecraft/server/WorldProvider;Lnet/minecraft/server/MethodProfiler;)V
xv	j	()Lzp;	j	()Lnet/minecraft/server/IChunkProvider;
xv	a	(Lyd;)V	a	(Lnet/minecraft/server/WorldSettings;)V
xv	b	(II)I	b	(II)I
xv	a	(III)I	getTypeId	(III)I
xv	b	(III)I	b	(III)I
xv	c	(III)Z	isEmpty	(III)Z
xv	d	(III)Z	isTileEntity	(III)Z
xv	e	(III)I	e	(III)I
xv	f	(III)Z	isLoaded	(III)Z
xv	a	(IIII)Z	areChunksLoaded	(IIII)Z
xv	d	(IIIIII)Z	d	(IIIIII)Z
xv	c	(II)Z	isChunkLoaded	(II)Z
xv	d	(II)Lzs;	getChunkAtWorldCoords	(II)Lnet/minecraft/server/Chunk;
xv	e	(II)Lzs;	getChunkAt	(II)Lnet/minecraft/server/Chunk;
xv	c	(IIIII)Z	setRawTypeIdAndData	(IIIII)Z
xv	a	(IIIIIZ)Z	setRawTypeIdAndData	(IIIIIZ)Z
xv	b	(IIII)Z	setRawTypeId	(IIII)Z
xv	g	(III)Lagb;	getMaterial	(III)Lnet/minecraft/server/Material;
xv	h	(III)I	getData	(III)I
xv	c	(IIII)V	setData	(IIII)V
xv	d	(IIII)Z	setRawData	(IIII)Z
xv	e	(IIII)Z	setTypeId	(IIII)Z
xv	d	(IIIII)Z	setTypeIdAndData	(IIIII)Z
xv	i	(III)V	notify	(III)V
xv	f	(IIII)V	update	(IIII)V
xv	g	(IIII)V	g	(IIII)V
xv	j	(III)V	j	(III)V
xv	e	(IIIIII)V	e	(IIIIII)V
xv	h	(IIII)V	applyPhysics	(IIII)V
xv	m	(IIII)V	m	(IIII)V
xv	k	(III)Z	k	(III)Z
xv	l	(III)I	l	(III)I
xv	m	(III)I	getLightLevel	(III)I
xv	a	(IIIZ)I	a	(IIIZ)I
xv	f	(II)I	getHighestBlockYAt	(II)I
xv	g	(II)I	g	(II)I
xv	b	(Lyh;III)I	b	(Lnet/minecraft/server/EnumSkyBlock;III)I
xv	b	(Lyh;IIII)V	b	(Lnet/minecraft/server/EnumSkyBlock;IIII)V
xv	o	(III)V	o	(III)V
xv	p	(III)F	p	(III)F
xv	u	()Z	u	()Z
xv	a	(Laob;Laob;)Lanz;	a	(Lnet/minecraft/server/Vec3D;Lnet/minecraft/server/Vec3D;)Lnet/minecraft/server/MovingObjectPosition;
xv	a	(Laob;Laob;Z)Lanz;	rayTrace	(Lnet/minecraft/server/Vec3D;Lnet/minecraft/server/Vec3D;Z)Lnet/minecraft/server/MovingObjectPosition;
xv	a	(Laob;Laob;ZZ)Lanz;	rayTrace	(Lnet/minecraft/server/Vec3D;Lnet/minecraft/server/Vec3D;ZZ)Lnet/minecraft/server/MovingObjectPosition;
xv	a	(Llq;Ljava/lang/String;FF)V	makeSound	(Lnet/minecraft/server/Entity;Ljava/lang/String;FF)V
xv	a	(Lqx;Ljava/lang/String;FF)V	a	(Lnet/minecraft/server/EntityHuman;Ljava/lang/String;FF)V
xv	a	(DDDLjava/lang/String;FF)V	makeSound	(DDDLjava/lang/String;FF)V
xv	b	(DDDLjava/lang/String;FF)V	b	(DDDLjava/lang/String;FF)V
xv	a	(Ljava/lang/String;III)V	a	(Ljava/lang/String;III)V
